request_id,vehicle_id,user_id,arrival_time,departure_time,battery_capacity_kwh,initial_soc,required_energy_kwh,max_charging_power_kw,charger_type,priority_category,scenario,request_timestamp,vehicle_type
REQ-5F502040,EV-038,EMP-038,2024-03-11T10:12:00,2024-03-11T14:43:59.977178,52,0.41,19.6,22,AC,standard,battery_low,2024-03-11T08:27:27.281944,Renault Zoe
REQ-DFEF4E3D,EV-062,EMP-062,2024-03-11T07:59:00,2024-03-11T14:11:46.017801,52,0.19,23.2,22,AC,standard,battery_low,2024-03-11T06:41:55.332931,Renault Zoe
REQ-615D318B,EV-003,EMP-003,2024-03-11T12:56:00,2024-03-11T17:18:11.090535,42,0.54,11.1,22,AC,standard,battery_low,2024-03-11T11:19:31.787776,BMW i3
REQ-4B937047,EV-043,EMP-043,2024-03-11T08:30:00,2024-03-11T15:45:24.446932,42,0.62,9.6,22,AC,standard,battery_low,2024-03-11T02:21:43.635085,BMW i3
REQ-1EFDEFAF,EV-039,EMP-039,2024-03-11T07:41:00,2024-03-11T15:37:51.152424,77,0.46,476.9,50,DC,priority,battery_low,2024-03-11T02:14:01.174807,Kia EV6
REQ-59069322,EV-064,EMP-064,2024-03-11T13:46:00,2024-03-11T17:37:33.098341,75,0.34,231.6,50,DC,standard,battery_low,2024-03-11T06:51:54.004810,Tesla Model 3
REQ-BFFB8F3A,EV-066,EMP-066,2024-03-11T13:36:00,2024-03-11T20:23:43.598502,40,0.42,13.2,22,AC,standard,battery_low,2024-03-11T07:29:39.366035,Nissan Leaf
REQ-D893A315,EV-037,EMP-037,2024-03-11T08:21:00,2024-03-11T14:48:02.121910,77,0.55,27.2,50,DC,priority,battery_low,2024-03-10T22:01:29.849161,VW ID.4
REQ-5FAFE8B4,EV-020,EMP-020,2024-03-11T09:46:00,2024-03-11T14:58:36.660522,77,0.73,16.8,50,DC,standard,battery_low,2024-03-10T22:01:19.786099,Hyundai Ioniq 5
REQ-3C92E358,EV-045,EMP-045,2024-03-11T07:03:00,2024-03-11T08:53:18.198206,77,0.64,18.7,50,DC,standard,battery_low,2024-03-11T06:14:26.346514,VW ID.4
REQ-8C65A6AA,EV-001,EMP-001,2024-03-11T13:40:00,2024-03-11T15:53:48.451329,82,0.32,37.8,50,DC,standard,battery_low,2024-03-11T05:33:44.663759,Tesla Model Y
REQ-343A593A,EV-059,EMP-059,2024-03-11T08:17:00,2024-03-11T14:13:38.355003,42,0.69,6.9,22,AC,standard,battery_low,2024-03-11T03:54:03.597757,BMW i3
REQ-A3628E4E,EV-076,EMP-076,2024-03-11T07:39:00,2024-03-11T12:36:24.553433,77,0.66,20.5,50,DC,standard,battery_low,2024-03-11T04:05:01.978151,Hyundai Ioniq 5
REQ-425DF072,EV-011,EMP-011,2024-03-11T12:10:00,2024-03-11T21:00:00,42,0.35,19.0,22,AC,standard,battery_low,2024-03-11T02:22:15.280070,BMW i3
REQ-8AF14B25,EV-024,EMP-024,2024-03-11T08:21:00,2024-03-11T12:22:11.121487,75,0.43,37.7,50,DC,standard,battery_low,2024-03-11T00:46:46.126035,Tesla Model 3
REQ-1E6712CD,EV-052,EMP-052,2024-03-11T09:52:00,2024-03-11T15:05:37.696209,77,0.65,24.1,50,DC,standard,battery_low,2024-03-11T03:12:16.471429,Hyundai Ioniq 5
REQ-C6F43E2C,EV-008,EMP-008,2024-03-11T07:05:00,2024-03-11T16:03:18.147721,75,0.36,29.4,50,DC,standard,battery_low,2024-03-11T05:31:32.945621,Tesla Model 3
REQ-478F0046,EV-039,EMP-039,2024-03-11T13:11:00,2024-03-11T17:12:34.627651,77,0.14,59.6,50,DC,priority,battery_low,2024-03-11T10:16:16.798832,Kia EV6
REQ-A2D0E84C,EV-025,EMP-025,2024-03-11T12:18:00,2024-03-11T16:03:49.869394,82,0.62,22.3,50,DC,emergency,battery_low,2024-03-11T09:29:56.812802,Tesla Model Y
REQ-5E78AD91,EV-057,EMP-057,2024-03-11T10:14:00,2024-03-11T15:07:57.172344,82,0.6,294.0,50,DC,standard,battery_low,2024-03-11T01:38:42.069868,Tesla Model Y
REQ-DD8F603B,EV-069,EMP-069,2024-03-11T14:09:00,2024-03-11T17:14:49.725735,77,0.73,18.1,50,DC,standard,battery_low,2024-03-11T02:52:21.454881,VW ID.4
REQ-2C400963,EV-060,EMP-060,2024-03-11T10:13:00,2024-03-11T17:29:06.217459,77,0.38,37.4,50,DC,standard,battery_low,2024-03-11T03:42:38.039151,Hyundai Ioniq 5
REQ-3B1B8DDD,EV-002,EMP-002,2024-03-11T09:17:00,2024-03-11T11:54:42.761658,40,0.55,11.7,22,AC,standard,battery_low,2024-03-11T05:07:07.758342,Nissan Leaf
REQ-AEE06240,EV-037,EMP-037,2024-03-11T13:07:00,2024-03-11T16:08:36.067120,77,0.37,44.2,50,DC,priority,battery_low,2024-03-11T09:40:03.109316,VW ID.4
REQ-0DAC5D6F,EV-062,EMP-062,2024-03-11T11:48:00,2024-03-11T14:09:06.081569,52,0.22,25.3,22,AC,standard,battery_low,2024-03-11T05:57:43.788382,Renault Zoe
REQ-C4955E2F,EV-070,EMP-070,2024-03-11T09:52:00,2024-03-11T16:13:06.895382,52,0.12,26.5,22,AC,standard,battery_low,2024-03-11T06:23:42.370515,Renault Zoe
REQ-E168E4B8,EV-033,EMP-033,2024-03-11T14:19:00,2024-03-11T17:08:11.600991,82,0.65,28.2,50,DC,standard,battery_low,2024-03-11T13:35:15.778101,Tesla Model Y
REQ-13CE2E30,EV-064,EMP-064,2024-03-11T13:10:00,2024-03-11T19:10:43.192986,75,0.66,24.2,50,DC,standard,battery_low,2024-03-11T08:29:13.822248,Tesla Model 3
REQ-6CCFC67D,EV-030,EMP-030,2024-03-11T11:10:00,2024-03-11T19:44:25.377835,52,0.57,12.8,22,AC,standard,battery_low,2024-03-11T02:13:12.511146,Renault Zoe
REQ-88DFF11F,EV-038,EMP-038,2024-03-11T16:33:00,2024-03-11T21:00:00,52,0.72,14.1,22,AC,standard,battery_low,2024-03-11T05:52:39.014700,Renault Zoe
REQ-34A37619,EV-051,EMP-051,2024-03-11T07:14:00,2024-03-11T14:47:00.555632,42,0.31,23.0,22,AC,standard,battery_low,2024-03-10T22:07:37.306909,BMW i3
REQ-D0DE21E7,EV-069,EMP-069,2024-03-11T07:50:00,2024-03-11T10:24:55.503535,77,0.21,59.9,50,DC,standard,battery_low,2024-03-11T04:24:31.734892,VW ID.4
REQ-1BD881BC,EV-006,EMP-006,2024-03-11T09:58:00,2024-03-11T14:16:37.034583,52,0.72,9.6,22,AC,standard,battery_low,2024-03-11T01:36:54.628272,Renault Zoe
REQ-3E0248AB,EV-072,EMP-072,2024-03-11T17:38:00,2024-03-11T21:00:00,75,0.34,42.5,50,DC,priority,battery_low,2024-03-11T16:53:27.527688,Tesla Model 3
REQ-31C96EEF,EV-027,EMP-027,2024-03-11T16:49:00,2024-03-11T21:00:00,42,0.53,19.2,22,AC,standard,battery_low,2024-03-11T07:14:43.567777,BMW i3
REQ-17E0C96A,EV-003,EMP-003,2024-03-11T08:06:00,2024-03-11T11:55:10.249546,42,0.72,8.0,22,AC,standard,battery_low,2024-03-11T06:11:46.973974,BMW i3
REQ-5FF8EC93,EV-035,EMP-035,2024-03-11T14:42:00,2024-03-11T19:06:48.717401,42,0.69,9.1,22,AC,standard,battery_low,2024-03-11T11:15:40.905233,BMW i3
REQ-531A75AB,EV-022,EMP-022,2024-03-11T08:38:00,2024-03-11T11:53:57.432284,52,0.24,37.4,22,AC,standard,battery_low,2024-03-11T00:52:21.998110,Renault Zoe
REQ-483BDD42,EV-076,EMP-076,2024-03-11T14:32:00,2024-03-11T19:04:49.798031,77,0.12,63.2,50,DC,standard,battery_low,2024-03-11T03:13:03.489604,Hyundai Ioniq 5
REQ-C6853A06,EV-044,EMP-044,2024-03-11T09:49:00,2024-03-11T17:37:31.413592,77,0.57,31.1,50,DC,standard,battery_low,2024-03-10T23:50:09.804159,Hyundai Ioniq 5
REQ-5CAD749E,EV-064,EMP-064,2024-03-11T12:00:00,2024-03-11T16:08:20.121358,75,0.49,34.7,50,DC,standard,battery_low,2024-03-11T06:17:14.963420,Tesla Model 3
REQ-3259B7EF,EV-064,EMP-064,2024-03-11T07:06:00,2024-03-11T13:24:42.997808,75,0.51,32.9,50,DC,standard,battery_low,2024-03-11T01:59:32.599411,Tesla Model 3
REQ-4399883C,EV-047,EMP-047,2024-03-12T13:19:00,2024-03-12T20:39:46.298719,77,0.29,47.9,50,DC,standard,charger_failure,2024-03-12T11:25:47.077858,Kia EV6
REQ-BAC07284,EV-021,EMP-021,2024-03-12T09:51:00,2024-03-12T17:23:51.536290,77,0.3,45.4,50,DC,priority,charger_failure,2024-03-12T01:41:47.459737,VW ID.4
REQ-D78C9DD4,EV-041,EMP-041,2024-03-12T14:01:00,2024-03-12T19:11:19.821967,82,0.68,19.4,50,DC,standard,charger_failure,2024-03-12T08:39:04.877970,Tesla Model Y
REQ-DC294260,EV-075,EMP-075,2024-03-12T12:37:00,2024-03-12T18:43:14.430153,42,0.38,161.1,22,AC,standard,charger_failure,2024-03-12T08:11:11.763318,BMW i3
REQ-3DB2FBD3,EV-071,EMP-071,2024-03-12T09:26:00,2024-03-12T16:04:48.386468,77,0.2,46.1,50,DC,standard,charger_failure,2024-03-12T02:53:58.339748,Kia EV6
REQ-6640EC87,EV-011,EMP-011,2024-03-12T07:52:00,2024-03-12T16:10:14.608198,42,0.41,14.2,22,AC,standard,charger_failure,2024-03-11T20:58:59.790187,BMW i3
REQ-DD468C83,EV-026,EMP-026,2024-03-12T14:02:00,2024-03-12T17:44:58.004115,40,0.13,98.1,22,AC,standard,charger_failure,2024-03-12T12:17:44.028102,Nissan Leaf
REQ-0288A39B,EV-043,EMP-043,2024-03-12T09:11:00,2024-03-12T15:38:23.091856,42,0.47,14.0,22,AC,standard,charger_failure,2024-03-12T07:44:34.740152,BMW i3
REQ-83729C11,EV-012,EMP-012,2024-03-12T09:13:00,2024-03-12T15:40:42.614732,77,0.22,35.5,50,DC,standard,charger_failure,2024-03-12T07:45:31.770603,Hyundai Ioniq 5
REQ-934910A5,EV-010,EMP-010,2024-03-12T13:35:00,2024-03-12T19:29:14.626481,40,0.4,20.0,22,AC,standard,charger_failure,2024-03-12T10:02:05.920265,Nissan Leaf
REQ-F2D018E5,EV-004,EMP-004,2024-03-12T17:36:00,2024-03-12T20:30:14.176813,77,0.22,52.5,50,DC,standard,charger_failure,2024-03-12T07:04:35.106093,Hyundai Ioniq 5
REQ-7649861C,EV-011,EMP-011,2024-03-12T08:04:00,2024-03-12T09:36:37.870879,42,0.18,20.2,22,AC,standard,charger_failure,2024-03-11T23:36:39.222079,BMW i3
REQ-F97B8B9F,EV-070,EMP-070,2024-03-12T14:55:00,2024-03-12T20:55:50.960883,52,0.42,24.4,22,AC,standard,charger_failure,2024-03-12T10:16:05.828380,Renault Zoe
REQ-BA23E6EB,EV-067,EMP-067,2024-03-12T12:22:00,2024-03-12T16:49:44.925417,42,0.3,117.8,22,AC,standard,charger_failure,2024-03-12T10:34:46.822398,BMW i3
REQ-4FC628C5,EV-060,EMP-060,2024-03-12T08:56:00,2024-03-12T16:52:33.324817,77,0.24,48.2,50,DC,standard,charger_failure,2024-03-12T03:25:18.357185,Hyundai Ioniq 5
REQ-5D2C6BC5,EV-075,EMP-075,2024-03-12T12:34:00,2024-03-12T15:29:54.690223,42,0.3,21.5,22,AC,standard,charger_failure,2024-03-12T11:48:56.783312,BMW i3
REQ-C876DC69,EV-023,EMP-023,2024-03-12T07:18:00,2024-03-12T14:04:10.148854,77,0.73,15.3,50,DC,standard,charger_failure,2024-03-12T00:04:11.632448,Kia EV6
REQ-1FF3F0E9,EV-071,EMP-071,2024-03-12T08:08:00,2024-03-12T15:53:13.640386,77,0.13,33.8,50,DC,standard,charger_failure,2024-03-11T23:25:57.957475,Kia EV6
REQ-D36ECF17,EV-050,EMP-050,2024-03-12T17:32:00,2024-03-12T21:00:00,40,0.49,15.9,22,AC,standard,charger_failure,2024-03-12T11:25:37.644357,Nissan Leaf
REQ-0102CAEF,EV-061,EMP-061,2024-03-12T10:10:00,2024-03-12T16:15:10.372916,77,0.54,32.2,50,DC,emergency,charger_failure,2024-03-12T01:27:08.380389,VW ID.4
REQ-7CD90EEB,EV-022,EMP-022,2024-03-12T09:50:00,2024-03-12T13:42:07.954056,52,0.14,42.3,22,AC,standard,charger_failure,2024-03-12T03:53:23.807978,Renault Zoe
REQ-931E4B58,EV-026,EMP-026,2024-03-12T10:52:00,2024-03-12T14:58:02.631061,40,0.55,9.2,22,AC,standard,charger_failure,2024-03-12T08:09:22.866283,Nissan Leaf
REQ-5EB223FB,EV-072,EMP-072,2024-03-12T07:27:00,2024-03-12T10:35:51.963316,75,0.69,15.6,50,DC,priority,charger_failure,2024-03-11T21:15:41.860629,Tesla Model 3
REQ-E182558B,EV-026,EMP-026,2024-03-12T11:15:00,2024-03-12T14:57:01.639133,40,0.56,17.2,22,AC,standard,charger_failure,2024-03-12T03:00:33.358043,Nissan Leaf
REQ-E77824EF,EV-080,EMP-080,2024-03-12T12:35:00,2024-03-12T20:04:53.386592,75,0.65,21.3,50,DC,standard,charger_failure,2024-03-12T03:28:00.871904,Tesla Model 3
REQ-114C2819,EV-062,EMP-062,2024-03-12T11:15:00,2024-03-12T14:14:46.074016,52,0.49,14.6,22,AC,standard,charger_failure,2024-03-11T23:19:18.036455,Renault Zoe
REQ-67EEABD9,EV-013,EMP-013,2024-03-12T07:25:00,2024-03-12T09:16:10.332076,77,0.11,64.4,50,DC,standard,charger_failure,2024-03-12T05:05:33.733745,VW ID.4
REQ-0F6EB39E,EV-069,EMP-069,2024-03-12T14:47:00,2024-03-12T16:31:23.190210,77,0.14,47.4,50,DC,standard,charger_failure,2024-03-12T12:53:43.515441,VW ID.4
REQ-8E7A3541,EV-053,EMP-053,2024-03-12T07:30:00,2024-03-12T11:33:08.753778,77,0.33,27.0,50,DC,standard,charger_failure,2024-03-12T03:55:25.862848,VW ID.4
REQ-0CF97544,EV-064,EMP-064,2024-03-12T08:22:00,2024-03-12T13:43:55.460954,75,0.54,29.4,50,DC,standard,charger_failure,2024-03-12T02:49:53.974352,Tesla Model 3
REQ-7A33BA64,EV-005,EMP-005,2024-03-12T10:40:00,2024-03-12T12:59:55.132814,77,0.17,51.5,50,DC,standard,charger_failure,2024-03-11T23:16:18.323351,VW ID.4
REQ-DAE3CFA5,EV-012,EMP-012,2024-03-12T13:05:00,2024-03-12T15:22:26.099261,77,0.51,35.3,50,DC,standard,charger_failure,2024-03-12T10:46:38.852539,Hyundai Ioniq 5
REQ-B5974B72,EV-019,EMP-019,2024-03-12T07:52:00,2024-03-12T13:09:39.208651,42,0.58,9.7,22,AC,priority,charger_failure,2024-03-12T03:31:07.248452,BMW i3
REQ-2F40FEB1,EV-003,EMP-003,2024-03-12T08:41:00,2024-03-12T13:28:35.928445,42,0.37,23.4,22,AC,standard,charger_failure,2024-03-11T22:52:41.388070,BMW i3
REQ-A76B1F05,EV-021,EMP-021,2024-03-12T08:00:00,2024-03-12T10:08:21.314266,77,0.34,44.6,50,DC,priority,charger_failure,2024-03-11T23:51:09.196447,VW ID.4
REQ-FD49328C,EV-057,EMP-057,2024-03-12T08:30:00,2024-03-12T13:09:46.499653,82,0.25,55.4,50,DC,standard,charger_failure,2024-03-12T03:17:34.594177,Tesla Model Y
REQ-5ACBBC51,EV-035,EMP-035,2024-03-12T10:42:00,2024-03-12T18:09:34.398352,42,0.34,14.3,22,AC,standard,charger_failure,2024-03-12T10:05:08.123263,BMW i3
REQ-B54A7828,EV-080,EMP-080,2024-03-12T14:53:00,2024-03-12T17:01:09.011792,75,0.3,52.0,50,DC,standard,charger_failure,2024-03-12T13:40:35.211201,Tesla Model 3
REQ-67B9675D,EV-075,EMP-075,2024-03-12T12:19:00,2024-03-12T18:37:39.575370,42,0.69,6.9,22,AC,standard,charger_failure,2024-03-12T03:36:46.501995,BMW i3
REQ-801A5FC1,EV-004,EMP-004,2024-03-12T12:02:00,2024-03-12T15:45:04.559471,77,0.36,41.4,50,DC,standard,charger_failure,2024-03-12T08:02:01.026849,Hyundai Ioniq 5
REQ-20167BDF,EV-029,EMP-029,2024-03-12T12:49:00,2024-03-12T14:22:33.360305,77,0.28,42.4,50,DC,priority,charger_failure,2024-03-12T04:15:47.784355,VW ID.4
REQ-8706D94C,EV-057,EMP-057,2024-03-12T09:24:00,2024-03-12T14:58:59.482857,82,0.61,26.4,50,DC,standard,charger_failure,2024-03-11T22:41:30.259285,Tesla Model Y
REQ-86D446A0,EV-039,EMP-039,2024-03-12T11:48:00,2024-03-12T14:46:46.985365,77,0.3,27.9,50,DC,priority,charger_failure,2024-03-12T02:57:40.914551,Kia EV6
REQ-868EB062,EV-040,EMP-040,2024-03-12T11:15:00,2024-03-12T20:11:21.947178,75,0.28,29.5,50,DC,standard,charger_failure,2024-03-12T04:45:16.695184,Tesla Model 3
REQ-1EBF396B,EV-068,EMP-068,2024-03-12T11:19:00,2024-03-12T13:01:33.063083,77,0.62,23.3,50,DC,standard,charger_failure,2024-03-12T01:54:49.867612,Hyundai Ioniq 5
REQ-672A7CE9,EV-070,EMP-070,2024-03-12T12:58:00,2024-03-12T15:17:41.931469,52,0.14,30.7,22,AC,standard,charger_failure,2024-03-12T08:23:24.803480,Renault Zoe
REQ-1C1A070C,EV-010,EMP-010,2024-03-12T08:18:00,2024-03-12T10:44:08.244746,40,0.29,24.7,22,AC,standard,charger_failure,2024-03-11T20:29:45.846712,Nissan Leaf
REQ-0C3F6528,EV-008,EMP-008,2024-03-12T14:58:00,2024-03-12T20:42:31.125118,75,0.68,19.5,50,DC,standard,charger_failure,2024-03-12T07:37:04.274935,Tesla Model 3
REQ-C7B2A7BE,EV-070,EMP-070,2024-03-12T09:34:00,2024-03-12T16:57:09.310096,52,0.56,19.1,22,AC,standard,charger_failure,2024-03-12T03:05:25.800796,Renault Zoe
REQ-0BE7F339,EV-015,EMP-015,2024-03-12T07:39:00,2024-03-12T13:31:03.964238,77,0.63,19.4,50,DC,standard,charger_failure,2024-03-11T22:57:58.086581,Kia EV6
REQ-2D0C7F29,EV-014,EMP-014,2024-03-12T13:09:00,2024-03-12T15:06:59.229159,52,0.68,12.3,22,AC,standard,charger_failure,2024-03-12T08:24:11.219445,Renault Zoe
REQ-51BAE0FD,EV-041,EMP-041,2024-03-12T10:10:00,2024-03-12T15:33:31.514984,82,0.36,33.2,50,DC,standard,charger_failure,2024-03-12T04:47:50.321127,Tesla Model Y
REQ-EC721585,EV-022,EMP-022,2024-03-12T10:51:00,2024-03-12T16:01:17.608800,52,0.73,12.8,22,AC,standard,charger_failure,2024-03-12T08:53:17.067316,Renault Zoe
REQ-0243D228,EV-072,EMP-072,2024-03-12T11:15:00,2024-03-12T18:02:02.166489,75,0.66,14.3,50,DC,priority,charger_failure,2024-03-12T05:18:23.079744,Tesla Model 3
REQ-8C1B3893,EV-047,EMP-047,2024-03-12T12:53:00,2024-03-12T17:09:11.965610,77,0.72,17.3,50,DC,standard,charger_failure,2024-03-12T10:59:36.129877,Kia EV6
REQ-4D273939,EV-047,EMP-047,2024-03-12T09:04:00,2024-03-12T11:42:59.221789,77,0.34,50.6,50,DC,standard,charger_failure,2024-03-12T02:58:42.682622,Kia EV6
REQ-857B9DCE,EV-078,EMP-078,2024-03-12T11:17:00,2024-03-12T17:12:19.854592,52,0.13,42.8,22,AC,standard,charger_failure,2024-03-12T08:18:14.927734,Renault Zoe
REQ-E3914E00,EV-043,EMP-043,2024-03-12T13:58:00,2024-03-12T16:23:02.853449,42,0.33,26.3,22,AC,standard,charger_failure,2024-03-12T06:52:35.353600,BMW i3
REQ-94F895FF,EV-046,EMP-046,2024-03-12T10:48:00,2024-03-12T18:09:36.432419,52,0.41,26.4,22,AC,standard,charger_failure,2024-03-12T01:32:15.219016,Renault Zoe
REQ-FEB97E9B,EV-034,EMP-034,2024-03-12T09:55:00,2024-03-12T14:47:28.093566,40,0.39,22.8,22,AC,emergency,charger_failure,2024-03-12T00:13:07.798883,Nissan Leaf
REQ-7FB96078,EV-007,EMP-007,2024-03-12T11:49:00,2024-03-12T15:03:46.201651,77,0.36,38.0,50,DC,priority,charger_failure,2024-03-12T01:04:52.212964,Kia EV6
REQ-811E2249,EV-062,EMP-062,2024-03-12T12:17:00,2024-03-12T20:16:40.746480,52,0.56,18.0,22,AC,standard,charger_failure,2024-03-12T03:38:53.687649,Renault Zoe
REQ-05426906,EV-055,EMP-055,2024-03-12T09:14:00,2024-03-12T14:55:42.526227,77,0.23,48.0,50,DC,standard,charger_failure,2024-03-12T08:07:31.000420,Kia EV6
REQ-9F661B2B,EV-071,EMP-071,2024-03-12T09:22:00,2024-03-12T14:26:07.563688,77,0.68,13.8,50,DC,standard,charger_failure,2024-03-12T06:47:58.623181,Kia EV6
REQ-198FD343,EV-003,EMP-003,2024-03-12T08:34:00,2024-03-12T11:54:22.740749,42,0.56,17.4,22,AC,standard,charger_failure,2024-03-11T22:47:13.469601,BMW i3
REQ-E05E2087,EV-055,EMP-055,2024-03-12T11:48:00,2024-03-12T13:38:14.558387,77,0.66,13.4,50,DC,standard,charger_failure,2024-03-12T06:31:41.632068,Kia EV6
REQ-BA28F217,EV-055,EMP-055,2024-03-12T13:38:00,2024-03-12T17:03:43.800416,77,0.17,35.1,50,DC,standard,charger_failure,2024-03-12T11:28:36.981929,Kia EV6
REQ-399F50F2,EV-032,EMP-032,2024-03-12T07:10:00,2024-03-12T10:58:03.443896,75,0.36,28.1,50,DC,standard,charger_failure,2024-03-12T02:55:32.965178,Tesla Model 3
REQ-2E65CD28,EV-048,EMP-048,2024-03-12T07:07:00,2024-03-12T11:32:28.372203,75,0.31,36.6,50,DC,standard,charger_failure,2024-03-12T02:17:53.755246,Tesla Model 3
REQ-C497A95B,EV-077,EMP-077,2024-03-12T13:14:00,2024-03-12T16:15:09.105366,77,0.59,25.0,50,DC,priority,charger_failure,2024-03-12T04:04:51.054884,VW ID.4
REQ-08B312BD,EV-067,EMP-067,2024-03-12T09:13:00,2024-03-12T11:10:17.063403,42,0.4,17.7,22,AC,standard,charger_failure,2024-03-12T04:01:49.757105,BMW i3
REQ-DA6FE265,EV-013,EMP-013,2024-03-12T08:46:00,2024-03-12T12:17:07.312936,77,0.73,17.4,50,DC,standard,charger_failure,2024-03-12T01:53:15.111568,VW ID.4
REQ-C27AD7C0,EV-007,EMP-007,2024-03-12T11:36:00,2024-03-12T16:09:02.139878,77,0.15,53.5,50,DC,priority,charger_failure,2024-03-11T23:58:08.463373,Kia EV6
REQ-3BE49EC8,EV-067,EMP-067,2024-03-12T10:58:00,2024-03-12T18:19:54.638892,42,0.45,16.4,22,AC,standard,charger_failure,2024-03-12T05:16:17.881151,BMW i3
REQ-DD3E0BD5,EV-053,EMP-053,2024-03-12T07:55:00,2024-03-12T15:38:13.038189,77,0.29,463.2,50,DC,standard,charger_failure,2024-03-11T20:40:52.817816,VW ID.4
REQ-3F7C25D1,EV-037,EMP-037,2024-03-12T10:11:00,2024-03-12T17:58:46.168484,77,0.35,33.8,50,DC,priority,charger_failure,2024-03-12T02:57:14.410509,VW ID.4
REQ-3EA5D695,EV-077,EMP-077,2024-03-12T09:05:00,2024-03-12T16:07:37.939531,77,0.47,26.5,50,DC,priority,charger_failure,2024-03-12T07:10:08.753652,VW ID.4
REQ-7EBF19C4,EV-048,EMP-048,2024-03-12T08:06:00,2024-03-12T11:41:45.374056,75,0.38,37.4,50,DC,standard,charger_failure,2024-03-12T03:56:22.216809,Tesla Model 3
REQ-E5E3EA9B,EV-001,EMP-001,2024-03-12T11:41:00,2024-03-12T15:08:36.734401,82,0.59,24.4,50,DC,standard,charger_failure,2024-03-11T23:52:42.891388,Tesla Model Y
REQ-BFB4F001,EV-078,EMP-078,2024-03-12T07:55:00,2024-03-12T13:54:46.869017,52,0.11,39.1,22,AC,standard,charger_failure,2024-03-12T07:23:35.232941,Renault Zoe
REQ-D1AD3E12,EV-053,EMP-053,2024-03-12T10:48:00,2024-03-12T17:20:43.072912,77,0.37,46.0,50,DC,standard,charger_failure,2024-03-12T01:31:53.939002,VW ID.4
REQ-89B59FC9,EV-077,EMP-077,2024-03-12T10:34:00,2024-03-12T16:56:05.626455,77,0.15,33.7,50,DC,priority,charger_failure,2024-03-12T02:20:35.218564,VW ID.4
REQ-36FF629B,EV-026,EMP-026,2024-03-12T11:42:00,2024-03-12T19:17:45.093678,40,0.64,9.8,22,AC,standard,charger_failure,2024-03-12T02:22:06.214043,Nissan Leaf
REQ-779FDF38,EV-059,EMP-059,2024-03-12T11:01:00,2024-03-12T15:59:12.698357,42,0.71,8.8,22,AC,standard,charger_failure,2024-03-12T10:17:21.038876,BMW i3
REQ-682D7074,EV-059,EMP-059,2024-03-12T08:50:00,2024-03-12T13:01:01.167511,42,0.16,28.5,22,AC,standard,charger_failure,2024-03-12T00:04:42.685468,BMW i3
REQ-96714294,EV-077,EMP-077,2024-03-12T07:59:00,2024-03-12T12:12:20.977826,77,0.28,52.8,50,DC,priority,charger_failure,2024-03-12T05:04:43.826296,VW ID.4
REQ-9BF5F195,EV-046,EMP-046,2024-03-12T08:38:00,2024-03-12T13:06:14.326848,52,0.67,13.5,22,AC,standard,charger_failure,2024-03-12T01:47:16.093243,Renault Zoe
REQ-3B034BB3,EV-017,EMP-017,2024-03-12T12:07:00,2024-03-12T18:44:04.357238,82,0.47,23.2,50,DC,standard,charger_failure,2024-03-12T10:52:06.958094,Tesla Model Y
REQ-F15182D2,EV-004,EMP-004,2024-03-12T08:08:00,2024-03-12T11:20:35.059731,77,0.44,38.4,50,DC,standard,charger_failure,2024-03-11T23:50:11.681118,Hyundai Ioniq 5
REQ-F50E341B,EV-052,EMP-052,2024-03-12T17:04:00,2024-03-12T21:00:00,77,0.26,44.4,50,DC,standard,charger_failure,2024-03-12T05:46:51.338727,Hyundai Ioniq 5
REQ-418C200B,EV-026,EMP-026,2024-03-12T12:53:00,2024-03-12T14:46:20.295534,40,0.71,8.3,22,AC,standard,charger_failure,2024-03-12T09:13:54.926315,Nissan Leaf
REQ-88915F36,EV-005,EMP-005,2024-03-12T11:55:00,2024-03-12T16:07:39.739764,77,0.59,29.7,50,DC,standard,charger_failure,2024-03-12T08:13:13.572529,VW ID.4
REQ-23F88F27,EV-006,EMP-006,2024-03-12T09:53:00,2024-03-12T11:25:19.300671,52,0.23,21.7,22,AC,standard,charger_failure,2024-03-12T09:05:29.601731,Renault Zoe
REQ-09AB2046,EV-077,EMP-077,2024-03-12T12:57:00,2024-03-12T17:37:43.146936,77,0.15,40.9,50,DC,priority,charger_failure,2024-03-12T08:52:32.637493,VW ID.4
REQ-ED518ABF,EV-031,EMP-031,2024-03-12T11:11:00,2024-03-12T16:16:59.093345,77,0.63,22.7,50,DC,priority,charger_failure,2024-03-12T06:50:19.875011,Kia EV6
REQ-BA265827,EV-032,EMP-032,2024-03-12T07:12:00,2024-03-12T10:29:15.698739,75,0.32,26.9,50,DC,standard,charger_failure,2024-03-11T21:34:03.799653,Tesla Model 3
REQ-D425FA10,EV-015,EMP-015,2024-03-12T17:19:00,2024-03-12T21:00:00,77,0.6,25.0,50,DC,standard,charger_failure,2024-03-12T15:49:58.863458,Kia EV6
REQ-280E2EEE,EV-078,EMP-078,2024-03-12T07:04:00,2024-03-12T10:54:58.544724,52,0.65,9.7,22,AC,standard,charger_failure,2024-03-11T19:59:48.606387,Renault Zoe
REQ-C65BECBF,EV-070,EMP-070,2024-03-12T09:36:00,2024-03-12T15:47:47.000718,52,0.14,37.5,22,AC,standard,charger_failure,2024-03-12T05:42:30.445712,Renault Zoe
